1,0.0747837663349,0.0507157528362,0.0464728599881,0.00512190782723,-0.0726177116425,-0.161566435483,0.0353031337733,0.0716662323528,0.0276395997759,0.016160370757
2,0.158944560809,0.134559233066,0.0529726149859,0.0194335594101,0.0703920749351,-0.0154005263197,0.598118522235,0.177452636239,-0.666910240132,-0.37243874065
3,-0.296846053144,0.154823196827,0.437158557399,-0.106527403715,-0.529307839117,-0.55716867358,0.146635432233,-0.0893575606474,0.13678744315,0.011075754055
4,0.0154594330787,-0.0395102019321,0.00681373772744,0.079213462638,-0.00380090348287,0.000814699048866,-0.000621456038544,0.0272408507215,-0.00677269688666,-0.0792698457179
5,0.0144054624433,0.0900302077336,0.105297235262,0.0895668380082,0.221885791302,-0.0115964610164,0.519431798029,0.185572370788,-0.522792328505,-0.145258799433
6,0.0359502600481,0.0194658490463,-0.0452080004085,-0.0100262783976,-0.0495642782292,-0.0386638074576,-0.0139026091779,-0.00961297406551,0.0550857441051,0.0354159930237
7,-0.0489172085907,0.805513568042,0.560036301419,-0.291965815094,0.864719367069,0.0666026461548,0.0281889574134,-0.37158716362,0.254292600793,-0.084197813744
8,0.102311426733,0.10177675945,0.0720600002975,-0.0296429207336,0.105996127167,-0.0258850587848,0.529362169727,0.144662150091,-0.59854208763,-0.294766723952
9,0.0717739910947,-0.0265452089898,-0.0420520808998,0.0869618352599,-0.0686669978291,0.0835009874645,-0.0722794139756,-0.0316444418806,0.053385967193,0.0234696140053
10,-0.373265242463,0.210968178492,0.415175486237,-0.163863144222,-0.558320064056,-0.514710499671,0.0688661982092,-0.259576890952,0.167660179591,0.16457307851
